id,province,municipality_id,municipality,theft,year,count
75478,Noord-Brabant,GM0861,Veldhoven,pickpocketing,2020,5.0
75479,Noord-Brabant,GM0861,Veldhoven,pickpocketing,2021,5.0
98996,Noord-Brabant,GM0861,Veldhoven,shoplifting,2018,50.0
98997,Noord-Brabant,GM0861,Veldhoven,shoplifting,2019,45.0
98998,Noord-Brabant,GM0861,Veldhoven,shoplifting,2020,45.0
98999,Noord-Brabant,GM0861,Veldhoven,shoplifting,2021,25.0
140156,Noord-Brabant,GM0861,Veldhoven,heist,2018,5.0
140157,Noord-Brabant,GM0861,Veldhoven,heist,2019,0.0
140158,Noord-Brabant,GM0861,Veldhoven,heist,2020,0.0
140159,Noord-Brabant,GM0861,Veldhoven,heist,2021,0.0
10808,Noord-Holland,GM0453,Velsen,bike theft,2018,120.0
10809,Noord-Holland,GM0453,Velsen,bike theft,2019,145.0
10810,Noord-Holland,GM0453,Velsen,bike theft,2020,185.0
10811,Noord-Holland,GM0453,Velsen,bike theft,2021,180.0
16688,Noord-Holland,GM0453,Velsen,moped theft,2018,60.0
16689,Noord-Holland,GM0453,Velsen,moped theft,2019,45.0
16690,Noord-Holland,GM0453,Velsen,moped theft,2020,60.0
16691,Noord-Holland,GM0453,Velsen,moped theft,2021,45.0
22568,Noord-Holland,GM0453,Velsen,motorcycle/scooter theft,2018,0.0
22569,Noord-Holland,GM0453,Velsen,motorcycle/scooter theft,2019,0.0
22570,Noord-Holland,GM0453,Velsen,motorcycle/scooter theft,2020,0.0
22571,Noord-Holland,GM0453,Velsen,motorcycle/scooter theft,2021,5.0
28448,Noord-Holland,GM0453,Velsen,car,2018,30.0
28449,Noord-Holland,GM0453,Velsen,car,2019,15.0
28450,Noord-Holland,GM0453,Velsen,car,2020,25.0
28451,Noord-Holland,GM0453,Velsen,car,2021,20.0
40208,Noord-Holland,GM0453,Velsen,boat theft,2018,0.0
40209,Noord-Holland,GM0453,Velsen,boat theft,2019,0.0
40210,Noord-Holland,GM0453,Velsen,boat theft,2020,0.0
40211,Noord-Holland,GM0453,Velsen,boat theft,2021,0.0
63728,Noord-Holland,GM0453,Velsen,animal theft,2018,0.0
63729,Noord-Holland,GM0453,Velsen,animal theft,2019,0.0
63730,Noord-Holland,GM0453,Velsen,animal theft,2020,0.0
63731,Noord-Holland,GM0453,Velsen,animal theft,2021,0.0
69608,Noord-Holland,GM0453,Velsen,street robbery,2018,5.0
69609,Noord-Holland,GM0453,Velsen,street robbery,2019,10.0
69610,Noord-Holland,GM0453,Velsen,street robbery,2020,5.0
69611,Noord-Holland,GM0453,Velsen,street robbery,2021,5.0
75488,Noord-Holland,GM0453,Velsen,pickpocketing,2018,30.0
75489,Noord-Holland,GM0453,Velsen,pickpocketing,2019,20.0
75490,Noord-Holland,GM0453,Velsen,pickpocketing,2020,10.0
75491,Noord-Holland,GM0453,Velsen,pickpocketing,2021,5.0
99008,Noord-Holland,GM0453,Velsen,shoplifting,2018,80.0
99009,Noord-Holland,GM0453,Velsen,shoplifting,2019,60.0
99010,Noord-Holland,GM0453,Velsen,shoplifting,2020,95.0
99011,Noord-Holland,GM0453,Velsen,shoplifting,2021,95.0
140168,Noord-Holland,GM0453,Velsen,heist,2018,5.0
140169,Noord-Holland,GM0453,Velsen,heist,2019,5.0
140170,Noord-Holland,GM0453,Velsen,heist,2020,5.0
140171,Noord-Holland,GM0453,Velsen,heist,2021,0.0
10820,Limburg,GM0983,Venlo,bike theft,2018,640.0
10821,Limburg,GM0983,Venlo,bike theft,2019,620.0
10822,Limburg,GM0983,Venlo,bike theft,2020,605.0
10823,Limburg,GM0983,Venlo,bike theft,2021,625.0
16700,Limburg,GM0983,Venlo,moped theft,2018,75.0
16701,Limburg,GM0983,Venlo,moped theft,2019,95.0
16702,Limburg,GM0983,Venlo,moped theft,2020,85.0
16703,Limburg,GM0983,Venlo,moped theft,2021,95.0
22580,Limburg,GM0983,Venlo,motorcycle/scooter theft,2018,15.0
22581,Limburg,GM0983,Venlo,motorcycle/scooter theft,2019,30.0
22582,Limburg,GM0983,Venlo,motorcycle/scooter theft,2020,10.0
22583,Limburg,GM0983,Venlo,motorcycle/scooter theft,2021,5.0
28460,Limburg,GM0983,Venlo,car,2018,55.0
28461,Limburg,GM0983,Venlo,car,2019,60.0
28462,Limburg,GM0983,Venlo,car,2020,70.0
28463,Limburg,GM0983,Venlo,car,2021,45.0
40220,Limburg,GM0983,Venlo,boat theft,2018,0.0
40221,Limburg,GM0983,Venlo,boat theft,2019,0.0
40222,Limburg,GM0983,Venlo,boat theft,2020,0.0
40223,Limburg,GM0983,Venlo,boat theft,2021,0.0
63740,Limburg,GM0983,Venlo,animal theft,2018,0.0
63741,Limburg,GM0983,Venlo,animal theft,2019,0.0
63742,Limburg,GM0983,Venlo,animal theft,2020,0.0
63743,Limburg,GM0983,Venlo,animal theft,2021,0.0
69620,Limburg,GM0983,Venlo,street robbery,2018,15.0
69621,Limburg,GM0983,Venlo,street robbery,2019,20.0
69622,Limburg,GM0983,Venlo,street robbery,2020,10.0
69623,Limburg,GM0983,Venlo,street robbery,2021,10.0
75500,Limburg,GM0983,Venlo,pickpocketing,2018,120.0
75501,Limburg,GM0983,Venlo,pickpocketing,2019,120.0
75502,Limburg,GM0983,Venlo,pickpocketing,2020,70.0
75503,Limburg,GM0983,Venlo,pickpocketing,2021,75.0
99020,Limburg,GM0983,Venlo,shoplifting,2018,330.0
99021,Limburg,GM0983,Venlo,shoplifting,2019,335.0
99022,Limburg,GM0983,Venlo,shoplifting,2020,410.0
99023,Limburg,GM0983,Venlo,shoplifting,2021,260.0
140180,Limburg,GM0983,Venlo,heist,2018,10.0
140181,Limburg,GM0983,Venlo,heist,2019,20.0
140182,Limburg,GM0983,Venlo,heist,2020,5.0
140183,Limburg,GM0983,Venlo,heist,2021,5.0
10832,Limburg,GM0984,Venray,bike theft,2018,280.0
10833,Limburg,GM0984,Venray,bike theft,2019,180.0
10834,Limburg,GM0984,Venray,bike theft,2020,220.0
10835,Limburg,GM0984,Venray,bike theft,2021,210.0
16712,Limburg,GM0984,Venray,moped theft,2018,10.0
16713,Limburg,GM0984,Venray,moped theft,2019,15.0
16714,Limburg,GM0984,Venray,moped theft,2020,15.0
16715,Limburg,GM0984,Venray,moped theft,2021,20.0
22592,Limburg,GM0984,Venray,motorcycle/scooter theft,2018,5.0
22593,Limburg,GM0984,Venray,motorcycle/scooter theft,2019,0.0
22594,Limburg,GM0984,Venray,motorcycle/scooter theft,2020,0.0
22595,Limburg,GM0984,Venray,motorcycle/scooter theft,2021,0.0
28472,Limburg,GM0984,Venray,car,2018,15.0
28473,Limburg,GM0984,Venray,car,2019,20.0
28474,Limburg,GM0984,Venray,car,2020,10.0
28475,Limburg,GM0984,Venray,car,2021,10.0
40232,Limburg,GM0984,Venray,boat theft,2018,0.0
40233,Limburg,GM0984,Venray,boat theft,2019,0.0
40234,Limburg,GM0984,Venray,boat theft,2020,0.0
40235,Limburg,GM0984,Venray,boat theft,2021,0.0
63752,Limburg,GM0984,Venray,animal theft,2018,0.0
63753,Limburg,GM0984,Venray,animal theft,2019,0.0
63754,Limburg,GM0984,Venray,animal theft,2020,0.0
63755,Limburg,GM0984,Venray,animal theft,2021,0.0
69632,Limburg,GM0984,Venray,street robbery,2018,0.0
69633,Limburg,GM0984,Venray,street robbery,2019,0.0
69634,Limburg,GM0984,Venray,street robbery,2020,0.0
69635,Limburg,GM0984,Venray,street robbery,2021,0.0
75512,Limburg,GM0984,Venray,pickpocketing,2018,25.0
75513,Limburg,GM0984,Venray,pickpocketing,2019,20.0
75514,Limburg,GM0984,Venray,pickpocketing,2020,10.0
75515,Limburg,GM0984,Venray,pickpocketing,2021,5.0
99032,Limburg,GM0984,Venray,shoplifting,2018,50.0
99033,Limburg,GM0984,Venray,shoplifting,2019,55.0
99034,Limburg,GM0984,Venray,shoplifting,2020,45.0
99035,Limburg,GM0984,Venray,shoplifting,2021,45.0
140192,Limburg,GM0984,Venray,heist,2018,0.0
140193,Limburg,GM0984,Venray,heist,2019,0.0
140194,Limburg,GM0984,Venray,heist,2020,0.0
140195,Limburg,GM0984,Venray,heist,2021,0.0
10844,Utrecht,GM0620,Vianen,bike theft,2018,45.0
10845,Utrecht,GM0620,Vianen,bike theft,2019,
10846,Utrecht,GM0620,Vianen,bike theft,2020,
10847,Utrecht,GM0620,Vianen,bike theft,2021,
16724,Utrecht,GM0620,Vianen,moped theft,2018,5.0
16725,Utrecht,GM0620,Vianen,moped theft,2019,
16726,Utrecht,GM0620,Vianen,moped theft,2020,
16727,Utrecht,GM0620,Vianen,moped theft,2021,
22604,Utrecht,GM0620,Vianen,motorcycle/scooter theft,2018,0.0
22605,Utrecht,GM0620,Vianen,motorcycle/scooter theft,2019,
22606,Utrecht,GM0620,Vianen,motorcycle/scooter theft,2020,
22607,Utrecht,GM0620,Vianen,motorcycle/scooter theft,2021,
28484,Utrecht,GM0620,Vianen,car,2018,10.0
28485,Utrecht,GM0620,Vianen,car,2019,
28486,Utrecht,GM0620,Vianen,car,2020,
28487,Utrecht,GM0620,Vianen,car,2021,
40244,Utrecht,GM0620,Vianen,boat theft,2018,0.0
40245,Utrecht,GM0620,Vianen,boat theft,2019,
40246,Utrecht,GM0620,Vianen,boat theft,2020,
40247,Utrecht,GM0620,Vianen,boat theft,2021,
63764,Utrecht,GM0620,Vianen,animal theft,2018,0.0
63765,Utrecht,GM0620,Vianen,animal theft,2019,
63766,Utrecht,GM0620,Vianen,animal theft,2020,
63767,Utrecht,GM0620,Vianen,animal theft,2021,
69644,Utrecht,GM0620,Vianen,street robbery,2018,0.0
69645,Utrecht,GM0620,Vianen,street robbery,2019,
69646,Utrecht,GM0620,Vianen,street robbery,2020,
69647,Utrecht,GM0620,Vianen,street robbery,2021,
75524,Utrecht,GM0620,Vianen,pickpocketing,2018,5.0
75525,Utrecht,GM0620,Vianen,pickpocketing,2019,
75526,Utrecht,GM0620,Vianen,pickpocketing,2020,
75527,Utrecht,GM0620,Vianen,pickpocketing,2021,
99044,Utrecht,GM0620,Vianen,shoplifting,2018,10.0
99045,Utrecht,GM0620,Vianen,shoplifting,2019,
99046,Utrecht,GM0620,Vianen,shoplifting,2020,
99047,Utrecht,GM0620,Vianen,shoplifting,2021,
140204,Utrecht,GM0620,Vianen,heist,2018,0.0
140205,Utrecht,GM0620,Vianen,heist,2019,
140206,Utrecht,GM0620,Vianen,heist,2020,
140207,Utrecht,GM0620,Vianen,heist,2021,
10856,Utrecht,GM1961,Vijfheerenlanden,bike theft,2018,
10857,Utrecht,GM1961,Vijfheerenlanden,bike theft,2019,45.0
10858,Utrecht,GM1961,Vijfheerenlanden,bike theft,2020,60.0
10859,Utrecht,GM1961,Vijfheerenlanden,bike theft,2021,65.0
16736,Utrecht,GM1961,Vijfheerenlanden,moped theft,2018,
16737,Utrecht,GM1961,Vijfheerenlanden,moped theft,2019,10.0
16738,Utrecht,GM1961,Vijfheerenlanden,moped theft,2020,10.0
16739,Utrecht,GM1961,Vijfheerenlanden,moped theft,2021,10.0
22616,Utrecht,GM1961,Vijfheerenlanden,motorcycle/scooter theft,2018,
22617,Utrecht,GM1961,Vijfheerenlanden,motorcycle/scooter theft,2019,0.0
22618,Utrecht,GM1961,Vijfheerenlanden,motorcycle/scooter theft,2020,0.0
22619,Utrecht,GM1961,Vijfheerenlanden,motorcycle/scooter theft,2021,0.0
28496,Utrecht,GM1961,Vijfheerenlanden,car,2018,
28497,Utrecht,GM1961,Vijfheerenlanden,car,2019,10.0
28498,Utrecht,GM1961,Vijfheerenlanden,car,2020,5.0
28499,Utrecht,GM1961,Vijfheerenlanden,car,2021,5.0
40256,Utrecht,GM1961,Vijfheerenlanden,boat theft,2018,
40257,Utrecht,GM1961,Vijfheerenlanden,boat theft,2019,0.0
40258,Utrecht,GM1961,Vijfheerenlanden,boat theft,2020,0.0
40259,Utrecht,GM1961,Vijfheerenlanden,boat theft,2021,0.0
63776,Utrecht,GM1961,Vijfheerenlanden,animal theft,2018,
63777,Utrecht,GM1961,Vijfheerenlanden,animal theft,2019,0.0
63778,Utrecht,GM1961,Vijfheerenlanden,animal theft,2020,0.0
63779,Utrecht,GM1961,Vijfheerenlanden,animal theft,2021,0.0
69656,Utrecht,GM1961,Vijfheerenlanden,street robbery,2018,
69657,Utrecht,GM1961,Vijfheerenlanden,street robbery,2019,0.0
69658,Utrecht,GM1961,Vijfheerenlanden,street robbery,2020,5.0
69659,Utrecht,GM1961,Vijfheerenlanden,street robbery,2021,0.0
75536,Utrecht,GM1961,Vijfheerenlanden,pickpocketing,2018,
75537,Utrecht,GM1961,Vijfheerenlanden,pickpocketing,2019,5.0
75538,Utrecht,GM1961,Vijfheerenlanden,pickpocketing,2020,0.0
75539,Utrecht,GM1961,Vijfheerenlanden,pickpocketing,2021,5.0
99056,Utrecht,GM1961,Vijfheerenlanden,shoplifting,2018,
99057,Utrecht,GM1961,Vijfheerenlanden,shoplifting,2019,25.0
99058,Utrecht,GM1961,Vijfheerenlanden,shoplifting,2020,20.0
99059,Utrecht,GM1961,Vijfheerenlanden,shoplifting,2021,30.0
140216,Utrecht,GM1961,Vijfheerenlanden,heist,2018,
140217,Utrecht,GM1961,Vijfheerenlanden,heist,2019,0.0
140218,Utrecht,GM1961,Vijfheerenlanden,heist,2020,0.0
140219,Utrecht,GM1961,Vijfheerenlanden,heist,2021,0.0
10868,Zuid-Holland,GM0622,Vlaardingen,bike theft,2018,360.0
10869,Zuid-Holland,GM0622,Vlaardingen,bike theft,2019,340.0
10870,Zuid-Holland,GM0622,Vlaardingen,bike theft,2020,340.0
10871,Zuid-Holland,GM0622,Vlaardingen,bike theft,2021,310.0
16748,Zuid-Holland,GM0622,Vlaardingen,moped theft,2018,90.0
16749,Zuid-Holland,GM0622,Vlaardingen,moped theft,2019,90.0
16750,Zuid-Holland,GM0622,Vlaardingen,moped theft,2020,65.0
16751,Zuid-Holland,GM0622,Vlaardingen,moped theft,2021,75.0
22628,Zuid-Holland,GM0622,Vlaardingen,motorcycle/scooter theft,2018,10.0
22629,Zuid-Holland,GM0622,Vlaardingen,motorcycle/scooter theft,2019,15.0
22630,Zuid-Holland,GM0622,Vlaardingen,motorcycle/scooter theft,2020,20.0
22631,Zuid-Holland,GM0622,Vlaardingen,motorcycle/scooter theft,2021,15.0
28508,Zuid-Holland,GM0622,Vlaardingen,car,2018,35.0
28509,Zuid-Holland,GM0622,Vlaardingen,car,2019,30.0
28510,Zuid-Holland,GM0622,Vlaardingen,car,2020,50.0
28511,Zuid-Holland,GM0622,Vlaardingen,car,2021,30.0
40268,Zuid-Holland,GM0622,Vlaardingen,boat theft,2018,0.0
40269,Zuid-Holland,GM0622,Vlaardingen,boat theft,2019,0.0
40270,Zuid-Holland,GM0622,Vlaardingen,boat theft,2020,5.0
40271,Zuid-Holland,GM0622,Vlaardingen,boat theft,2021,0.0
63788,Zuid-Holland,GM0622,Vlaardingen,animal theft,2018,0.0
63789,Zuid-Holland,GM0622,Vlaardingen,animal theft,2019,0.0
63790,Zuid-Holland,GM0622,Vlaardingen,animal theft,2020,0.0
63791,Zuid-Holland,GM0622,Vlaardingen,animal theft,2021,0.0
69668,Zuid-Holland,GM0622,Vlaardingen,street robbery,2018,25.0
69669,Zuid-Holland,GM0622,Vlaardingen,street robbery,2019,40.0
69670,Zuid-Holland,GM0622,Vlaardingen,street robbery,2020,25.0
69671,Zuid-Holland,GM0622,Vlaardingen,street robbery,2021,15.0
75548,Zuid-Holland,GM0622,Vlaardingen,pickpocketing,2018,30.0
75549,Zuid-Holland,GM0622,Vlaardingen,pickpocketing,2019,15.0
75550,Zuid-Holland,GM0622,Vlaardingen,pickpocketing,2020,20.0
75551,Zuid-Holland,GM0622,Vlaardingen,pickpocketing,2021,10.0
99068,Zuid-Holland,GM0622,Vlaardingen,shoplifting,2018,115.0
99069,Zuid-Holland,GM0622,Vlaardingen,shoplifting,2019,150.0
99070,Zuid-Holland,GM0622,Vlaardingen,shoplifting,2020,115.0
99071,Zuid-Holland,GM0622,Vlaardingen,shoplifting,2021,85.0
140228,Zuid-Holland,GM0622,Vlaardingen,heist,2018,10.0
140229,Zuid-Holland,GM0622,Vlaardingen,heist,2019,10.0
140230,Zuid-Holland,GM0622,Vlaardingen,heist,2020,5.0
140231,Zuid-Holland,GM0622,Vlaardingen,heist,2021,0.0
10892,Fryslân,GM0096,Vlieland,bike theft,2018,5.0
10893,Fryslân,GM0096,Vlieland,bike theft,2019,5.0
10894,Fryslân,GM0096,Vlieland,bike theft,2020,5.0
10895,Fryslân,GM0096,Vlieland,bike theft,2021,5.0
16772,Fryslân,GM0096,Vlieland,moped theft,2018,0.0
16773,Fryslân,GM0096,Vlieland,moped theft,2019,0.0
16774,Fryslân,GM0096,Vlieland,moped theft,2020,0.0
16775,Fryslân,GM0096,Vlieland,moped theft,2021,0.0
22652,Fryslân,GM0096,Vlieland,motorcycle/scooter theft,2018,0.0
22653,Fryslân,GM0096,Vlieland,motorcycle/scooter theft,2019,0.0
22654,Fryslân,GM0096,Vlieland,motorcycle/scooter theft,2020,0.0
22655,Fryslân,GM0096,Vlieland,motorcycle/scooter theft,2021,0.0
28532,Fryslân,GM0096,Vlieland,car,2018,0.0
28533,Fryslân,GM0096,Vlieland,car,2019,0.0
28534,Fryslân,GM0096,Vlieland,car,2020,0.0
28535,Fryslân,GM0096,Vlieland,car,2021,0.0
40292,Fryslân,GM0096,Vlieland,boat theft,2018,0.0
40293,Fryslân,GM0096,Vlieland,boat theft,2019,0.0
40294,Fryslân,GM0096,Vlieland,boat theft,2020,0.0
40295,Fryslân,GM0096,Vlieland,boat theft,2021,0.0
63812,Fryslân,GM0096,Vlieland,animal theft,2018,0.0
63813,Fryslân,GM0096,Vlieland,animal theft,2019,0.0
63814,Fryslân,GM0096,Vlieland,animal theft,2020,0.0
63815,Fryslân,GM0096,Vlieland,animal theft,2021,0.0
69692,Fryslân,GM0096,Vlieland,street robbery,2018,0.0
69693,Fryslân,GM0096,Vlieland,street robbery,2019,0.0
69694,Fryslân,GM0096,Vlieland,street robbery,2020,0.0
69695,Fryslân,GM0096,Vlieland,street robbery,2021,0.0
75572,Fryslân,GM0096,Vlieland,pickpocketing,2018,5.0
75573,Fryslân,GM0096,Vlieland,pickpocketing,2019,0.0
75574,Fryslân,GM0096,Vlieland,pickpocketing,2020,0.0
75575,Fryslân,GM0096,Vlieland,pickpocketing,2021,0.0
99092,Fryslân,GM0096,Vlieland,shoplifting,2018,0.0
99093,Fryslân,GM0096,Vlieland,shoplifting,2019,0.0
99094,Fryslân,GM0096,Vlieland,shoplifting,2020,0.0
99095,Fryslân,GM0096,Vlieland,shoplifting,2021,0.0
140252,Fryslân,GM0096,Vlieland,heist,2018,0.0
140253,Fryslân,GM0096,Vlieland,heist,2019,0.0
140254,Fryslân,GM0096,Vlieland,heist,2020,0.0
140255,Fryslân,GM0096,Vlieland,heist,2021,0.0
10904,Zeeland,GM0718,Vlissingen,bike theft,2018,155.0
10905,Zeeland,GM0718,Vlissingen,bike theft,2019,165.0
10906,Zeeland,GM0718,Vlissingen,bike theft,2020,135.0
10907,Zeeland,GM0718,Vlissingen,bike theft,2021,145.0
16784,Zeeland,GM0718,Vlissingen,moped theft,2018,35.0
16785,Zeeland,GM0718,Vlissingen,moped theft,2019,65.0
16786,Zeeland,GM0718,Vlissingen,moped theft,2020,55.0
16787,Zeeland,GM0718,Vlissingen,moped theft,2021,40.0
22664,Zeeland,GM0718,Vlissingen,motorcycle/scooter theft,2018,0.0
22665,Zeeland,GM0718,Vlissingen,motorcycle/scooter theft,2019,5.0
22666,Zeeland,GM0718,Vlissingen,motorcycle/scooter theft,2020,5.0
22667,Zeeland,GM0718,Vlissingen,motorcycle/scooter theft,2021,5.0
28544,Zeeland,GM0718,Vlissingen,car,2018,5.0
28545,Zeeland,GM0718,Vlissingen,car,2019,5.0
28546,Zeeland,GM0718,Vlissingen,car,2020,5.0
28547,Zeeland,GM0718,Vlissingen,car,2021,10.0
40304,Zeeland,GM0718,Vlissingen,boat theft,2018,0.0
40305,Zeeland,GM0718,Vlissingen,boat theft,2019,0.0
40306,Zeeland,GM0718,Vlissingen,boat theft,2020,0.0
40307,Zeeland,GM0718,Vlissingen,boat theft,2021,0.0
63824,Zeeland,GM0718,Vlissingen,animal theft,2018,0.0
63825,Zeeland,GM0718,Vlissingen,animal theft,2019,0.0
63826,Zeeland,GM0718,Vlissingen,animal theft,2020,0.0
63827,Zeeland,GM0718,Vlissingen,animal theft,2021,0.0
69704,Zeeland,GM0718,Vlissingen,street robbery,2018,15.0
69705,Zeeland,GM0718,Vlissingen,street robbery,2019,10.0
69706,Zeeland,GM0718,Vlissingen,street robbery,2020,5.0
69707,Zeeland,GM0718,Vlissingen,street robbery,2021,5.0
75584,Zeeland,GM0718,Vlissingen,pickpocketing,2018,15.0
75585,Zeeland,GM0718,Vlissingen,pickpocketing,2019,10.0
75586,Zeeland,GM0718,Vlissingen,pickpocketing,2020,5.0
75587,Zeeland,GM0718,Vlissingen,pickpocketing,2021,10.0
99104,Zeeland,GM0718,Vlissingen,shoplifting,2018,115.0
99105,Zeeland,GM0718,Vlissingen,shoplifting,2019,135.0
99106,Zeeland,GM0718,Vlissingen,shoplifting,2020,100.0
99107,Zeeland,GM0718,Vlissingen,shoplifting,2021,100.0
140264,Zeeland,GM0718,Vlissingen,heist,2018,0.0
140265,Zeeland,GM0718,Vlissingen,heist,2019,0.0
140266,Zeeland,GM0718,Vlissingen,heist,2020,0.0
140267,Zeeland,GM0718,Vlissingen,heist,2021,0.0
10928,Limburg,GM0986,Voerendaal,bike theft,2018,15.0
10929,Limburg,GM0986,Voerendaal,bike theft,2019,10.0
10930,Limburg,GM0986,Voerendaal,bike theft,2020,10.0
10931,Limburg,GM0986,Voerendaal,bike theft,2021,20.0
16808,Limburg,GM0986,Voerendaal,moped theft,2018,5.0
16809,Limburg,GM0986,Voerendaal,moped theft,2019,5.0
16810,Limburg,GM0986,Voerendaal,moped theft,2020,5.0
16811,Limburg,GM0986,Voerendaal,moped theft,2021,5.0
22688,Limburg,GM0986,Voerendaal,motorcycle/scooter theft,2018,0.0
22689,Limburg,GM0986,Voerendaal,motorcycle/scooter theft,2019,0.0
22690,Limburg,GM0986,Voerendaal,motorcycle/scooter theft,2020,0.0
22691,Limburg,GM0986,Voerendaal,motorcycle/scooter theft,2021,0.0
28568,Limburg,GM0986,Voerendaal,car,2018,15.0
28569,Limburg,GM0986,Voerendaal,car,2019,5.0
28570,Limburg,GM0986,Voerendaal,car,2020,10.0
28571,Limburg,GM0986,Voerendaal,car,2021,10.0
40328,Limburg,GM0986,Voerendaal,boat theft,2018,0.0
40329,Limburg,GM0986,Voerendaal,boat theft,2019,0.0
40330,Limburg,GM0986,Voerendaal,boat theft,2020,0.0
40331,Limburg,GM0986,Voerendaal,boat theft,2021,0.0
63848,Limburg,GM0986,Voerendaal,animal theft,2018,0.0
63849,Limburg,GM0986,Voerendaal,animal theft,2019,0.0
63850,Limburg,GM0986,Voerendaal,animal theft,2020,0.0
63851,Limburg,GM0986,Voerendaal,animal theft,2021,0.0
69728,Limburg,GM0986,Voerendaal,street robbery,2018,0.0
69729,Limburg,GM0986,Voerendaal,street robbery,2019,0.0
69730,Limburg,GM0986,Voerendaal,street robbery,2020,0.0
69731,Limburg,GM0986,Voerendaal,street robbery,2021,0.0
75608,Limburg,GM0986,Voerendaal,pickpocketing,2018,0.0
75609,Limburg,GM0986,Voerendaal,pickpocketing,2019,0.0
75610,Limburg,GM0986,Voerendaal,pickpocketing,2020,0.0
75611,Limburg,GM0986,Voerendaal,pickpocketing,2021,0.0
99128,Limburg,GM0986,Voerendaal,shoplifting,2018,5.0
99129,Limburg,GM0986,Voerendaal,shoplifting,2019,0.0
99130,Limburg,GM0986,Voerendaal,shoplifting,2020,0.0
99131,Limburg,GM0986,Voerendaal,shoplifting,2021,5.0
140288,Limburg,GM0986,Voerendaal,heist,2018,0.0
140289,Limburg,GM0986,Voerendaal,heist,2019,0.0
140290,Limburg,GM0986,Voerendaal,heist,2020,0.0
140291,Limburg,GM0986,Voerendaal,heist,2021,0.0
10940,Zuid-Holland,GM0626,Voorschoten,bike theft,2018,95.0
10941,Zuid-Holland,GM0626,Voorschoten,bike theft,2019,60.0
10942,Zuid-Holland,GM0626,Voorschoten,bike theft,2020,85.0
10943,Zuid-Holland,GM0626,Voorschoten,bike theft,2021,60.0
16820,Zuid-Holland,GM0626,Voorschoten,moped theft,2018,15.0
16821,Zuid-Holland,GM0626,Voorschoten,moped theft,2019,10.0
16822,Zuid-Holland,GM0626,Voorschoten,moped theft,2020,20.0
16823,Zuid-Holland,GM0626,Voorschoten,moped theft,2021,10.0
22700,Zuid-Holland,GM0626,Voorschoten,motorcycle/scooter theft,2018,0.0
22701,Zuid-Holland,GM0626,Voorschoten,motorcycle/scooter theft,2019,0.0
22702,Zuid-Holland,GM0626,Voorschoten,motorcycle/scooter theft,2020,0.0
22703,Zuid-Holland,GM0626,Voorschoten,motorcycle/scooter theft,2021,0.0
28580,Zuid-Holland,GM0626,Voorschoten,car,2018,5.0
28581,Zuid-Holland,GM0626,Voorschoten,car,2019,5.0
28582,Zuid-Holland,GM0626,Voorschoten,car,2020,10.0
28583,Zuid-Holland,GM0626,Voorschoten,car,2021,15.0
40340,Zuid-Holland,GM0626,Voorschoten,boat theft,2018,0.0
40341,Zuid-Holland,GM0626,Voorschoten,boat theft,2019,0.0
40342,Zuid-Holland,GM0626,Voorschoten,boat theft,2020,0.0
40343,Zuid-Holland,GM0626,Voorschoten,boat theft,2021,0.0
63860,Zuid-Holland,GM0626,Voorschoten,animal theft,2018,0.0
63861,Zuid-Holland,GM0626,Voorschoten,animal theft,2019,0.0
63862,Zuid-Holland,GM0626,Voorschoten,animal theft,2020,0.0
63863,Zuid-Holland,GM0626,Voorschoten,animal theft,2021,0.0
69740,Zuid-Holland,GM0626,Voorschoten,street robbery,2018,5.0
69741,Zuid-Holland,GM0626,Voorschoten,street robbery,2019,0.0
69742,Zuid-Holland,GM0626,Voorschoten,street robbery,2020,0.0
69743,Zuid-Holland,GM0626,Voorschoten,street robbery,2021,5.0
75620,Zuid-Holland,GM0626,Voorschoten,pickpocketing,2018,5.0
75621,Zuid-Holland,GM0626,Voorschoten,pickpocketing,2019,0.0
75622,Zuid-Holland,GM0626,Voorschoten,pickpocketing,2020,0.0
75623,Zuid-Holland,GM0626,Voorschoten,pickpocketing,2021,5.0
99140,Zuid-Holland,GM0626,Voorschoten,shoplifting,2018,30.0
99141,Zuid-Holland,GM0626,Voorschoten,shoplifting,2019,20.0
99142,Zuid-Holland,GM0626,Voorschoten,shoplifting,2020,15.0
99143,Zuid-Holland,GM0626,Voorschoten,shoplifting,2021,25.0
140300,Zuid-Holland,GM0626,Voorschoten,heist,2018,0.0
140301,Zuid-Holland,GM0626,Voorschoten,heist,2019,0.0
140302,Zuid-Holland,GM0626,Voorschoten,heist,2020,0.0
140303,Zuid-Holland,GM0626,Voorschoten,heist,2021,0.0
10952,Gelderland,GM0285,Voorst,bike theft,2018,35.0
10953,Gelderland,GM0285,Voorst,bike theft,2019,20.0
10954,Gelderland,GM0285,Voorst,bike theft,2020,45.0
10955,Gelderland,GM0285,Voorst,bike theft,2021,50.0
16832,Gelderland,GM0285,Voorst,moped theft,2018,5.0
16833,Gelderland,GM0285,Voorst,moped theft,2019,0.0
16834,Gelderland,GM0285,Voorst,moped theft,2020,5.0
16835,Gelderland,GM0285,Voorst,moped theft,2021,5.0
22712,Gelderland,GM0285,Voorst,motorcycle/scooter theft,2018,0.0
22713,Gelderland,GM0285,Voorst,motorcycle/scooter theft,2019,0.0
