ID;GebruikVanGeweld;SoortDiefstal;RegioS;Perioden;TotaalGeregistreerdeDiefstallen_1;GeregistreerdeDiefstallenPer1000Inw_3
7508;T001540;CRI1122;GM0233;2018JJ00;50;       .
7509;T001540;CRI1122;GM0233;2019JJ00;75;       .
7510;T001540;CRI1122;GM0233;2020JJ00;90;       .
7511;T001540;CRI1122;GM0233;2021JJ00;85;       .
7520;T001540;CRI1122;GM0777;2018JJ00;100;     2.3
7521;T001540;CRI1122;GM0777;2019JJ00;100;     2.3
7522;T001540;CRI1122;GM0777;2020JJ00;65;       .
7523;T001540;CRI1122;GM0777;2021JJ00;80;       .
7532;T001540;CRI1122;GM1722;2018JJ00;10;       .
7533;T001540;CRI1122;GM1722;2019JJ00;;
7534;T001540;CRI1122;GM1722;2020JJ00;;
7535;T001540;CRI1122;GM1722;2021JJ00;;
7544;T001540;CRI1122;GM0070;2018JJ00;;
7545;T001540;CRI1122;GM0070;2019JJ00;;
7546;T001540;CRI1122;GM0070;2020JJ00;;
7547;T001540;CRI1122;GM0070;2021JJ00;;
7556;T001540;CRI1122;GM1921;2018JJ00;;
7557;T001540;CRI1122;GM1921;2019JJ00;;
7558;T001540;CRI1122;GM1921;2020JJ00;;
7559;T001540;CRI1122;GM1921;2021JJ00;;
7568;T001540;CRI1122;GM1940;2018JJ00;35;       .
7569;T001540;CRI1122;GM1940;2019JJ00;45;       .
7570;T001540;CRI1122;GM1940;2020JJ00;30;       .
7571;T001540;CRI1122;GM1940;2021JJ00;40;       .
7580;T001540;CRI1122;GM0653;2018JJ00;;
7581;T001540;CRI1122;GM0653;2019JJ00;;
7582;T001540;CRI1122;GM0653;2020JJ00;;
7583;T001540;CRI1122;GM0653;2021JJ00;;
7592;T001540;CRI1122;GM0779;2018JJ00;25;       .
7593;T001540;CRI1122;GM0779;2019JJ00;25;       .
7594;T001540;CRI1122;GM0779;2020JJ00;40;       .
7595;T001540;CRI1122;GM0779;2021JJ00;30;       .
7604;T001540;CRI1122;GM0236;2018JJ00;35;       .
7605;T001540;CRI1122;GM0236;2019JJ00;;
7606;T001540;CRI1122;GM0236;2020JJ00;;
7607;T001540;CRI1122;GM0236;2021JJ00;;
7616;T001540;CRI1122;GM1771;2018JJ00;125;     3.2
7617;T001540;CRI1122;GM1771;2019JJ00;105;     2.7
7618;T001540;CRI1122;GM1771;2020JJ00;155;     3.9
7619;T001540;CRI1122;GM1771;2021JJ00;150;     3.7
7628;T001540;CRI1122;GM1652;2018JJ00;70;       .
7629;T001540;CRI1122;GM1652;2019JJ00;100;     3.3
7630;T001540;CRI1122;GM1652;2020JJ00;85;       .
7631;T001540;CRI1122;GM1652;2021JJ00;120;     3.9
7640;T001540;CRI1122;GM0907;2018JJ00;35;       .
7641;T001540;CRI1122;GM0907;2019JJ00;20;       .
7642;T001540;CRI1122;GM0907;2020JJ00;35;       .
7643;T001540;CRI1122;GM0907;2021JJ00;35;       .
7652;T001540;CRI1122;GM0689;2018JJ00;10;       .
7653;T001540;CRI1122;GM0689;2019JJ00;;
7654;T001540;CRI1122;GM0689;2020JJ00;;
7655;T001540;CRI1122;GM0689;2021JJ00;;
7664;T001540;CRI1122;GM0784;2018JJ00;50;       .
7665;T001540;CRI1122;GM0784;2019JJ00;25;       .
7666;T001540;CRI1122;GM0784;2020JJ00;40;       .
7667;T001540;CRI1122;GM0784;2021JJ00;45;       .
7676;T001540;CRI1122;GM0511;2018JJ00;;
7677;T001540;CRI1122;GM0511;2019JJ00;;
7678;T001540;CRI1122;GM0511;2020JJ00;;
7679;T001540;CRI1122;GM0511;2021JJ00;;
7688;T001540;CRI1122;GM1924;2018JJ00;40;       .
7689;T001540;CRI1122;GM1924;2019JJ00;40;       .
7690;T001540;CRI1122;GM1924;2020JJ00;60;       .
7691;T001540;CRI1122;GM1924;2021JJ00;65;       .
7700;T001540;CRI1122;GM0664;2018JJ00;150;     4.0
7701;T001540;CRI1122;GM0664;2019JJ00;170;     4.5
7702;T001540;CRI1122;GM0664;2020JJ00;110;     2.8
7703;T001540;CRI1122;GM0664;2021JJ00;160;     4.1
7712;T001540;CRI1122;GM0785;2018JJ00;60;       .
7713;T001540;CRI1122;GM0785;2019JJ00;50;       .
7714;T001540;CRI1122;GM0785;2020JJ00;40;       .
7715;T001540;CRI1122;GM0785;2021JJ00;65;       .
7724;T001540;CRI1122;GM1942;2018JJ00;320;     5.6
7725;T001540;CRI1122;GM1942;2019JJ00;255;     4.4
7726;T001540;CRI1122;GM1942;2020JJ00;260;     4.5
7727;T001540;CRI1122;GM1942;2021JJ00;185;     3.1
7736;T001540;CRI1122;GM0512;2018JJ00;120;     3.4
7737;T001540;CRI1122;GM0512;2019JJ00;85;       .
7738;T001540;CRI1122;GM0512;2020JJ00;150;     4.1
7739;T001540;CRI1122;GM0512;2021JJ00;90;       .
7748;T001540;CRI1122;GM0513;2018JJ00;455;     6.3
7749;T001540;CRI1122;GM0513;2019JJ00;395;     5.4
7750;T001540;CRI1122;GM0513;2020JJ00;290;     3.9
7751;T001540;CRI1122;GM0513;2021JJ00;335;     4.6
7760;T001540;CRI1122;GM0693;2018JJ00;;
7761;T001540;CRI1122;GM0693;2019JJ00;;
7762;T001540;CRI1122;GM0693;2020JJ00;;
7763;T001540;CRI1122;GM0693;2021JJ00;;
7772;T001540;CRI1122;GM0365;2018JJ00;;
7773;T001540;CRI1122;GM0365;2019JJ00;;
7774;T001540;CRI1122;GM0365;2020JJ00;;
7775;T001540;CRI1122;GM0365;2021JJ00;;
7784;T001540;CRI1122;GM0786;2018JJ00;45;       .
7785;T001540;CRI1122;GM0786;2019JJ00;25;       .
7786;T001540;CRI1122;GM0786;2020JJ00;25;       .
7787;T001540;CRI1122;GM0786;2021JJ00;20;       .
7796;T001540;CRI1122;GM0518;2018JJ00;3125;     5.9
7797;T001540;CRI1122;GM0518;2019JJ00;3095;     5.8
7798;T001540;CRI1122;GM0518;2020JJ00;3085;     5.7
7799;T001540;CRI1122;GM0518;2021JJ00;2910;     5.3
7808;T001540;CRI1122;GM0241;2018JJ00;;
7809;T001540;CRI1122;GM0241;2019JJ00;;
7810;T001540;CRI1122;GM0241;2020JJ00;;
7811;T001540;CRI1122;GM0241;2021JJ00;;
7820;T001540;CRI1122;GM0014;2018JJ00;1975;     9.7
7821;T001540;CRI1122;GM0014;2019JJ00;1775;     7.7
7822;T001540;CRI1122;GM0014;2020JJ00;1465;     6.3
7823;T001540;CRI1122;GM0014;2021JJ00;1825;     7.8
7832;T001540;CRI1122;GM0015;2018JJ00;5;       .
7833;T001540;CRI1122;GM0015;2019JJ00;;
7834;T001540;CRI1122;GM0015;2020JJ00;;
7835;T001540;CRI1122;GM0015;2021JJ00;;
7844;T001540;CRI1122;GM1729;2018JJ00;10;       .
7845;T001540;CRI1122;GM1729;2019JJ00;20;       .
7846;T001540;CRI1122;GM1729;2020JJ00;55;       .
7847;T001540;CRI1122;GM1729;2021JJ00;65;       .
7856;T001540;CRI1122;GM0158;2018JJ00;80;       .
7857;T001540;CRI1122;GM0158;2019JJ00;55;       .
7858;T001540;CRI1122;GM0158;2020JJ00;50;       .
7859;T001540;CRI1122;GM0158;2021JJ00;30;       .
7868;T001540;CRI1122;GM0788;2018JJ00;10;       .
7869;T001540;CRI1122;GM0788;2019JJ00;5;       .
7870;T001540;CRI1122;GM0788;2020JJ00;10;       .
7871;T001540;CRI1122;GM0788;2021JJ00;;
7880;T001540;CRI1122;GM0392;2018JJ00;1020;     6.4
7881;T001540;CRI1122;GM0392;2019JJ00;1110;     6.9
7882;T001540;CRI1122;GM0392;2020JJ00;875;     5.4
7883;T001540;CRI1122;GM0392;2021JJ00;1020;     6.3
7892;T001540;CRI1122;GM0393;2018JJ00;10;       .
7893;T001540;CRI1122;GM0393;2019JJ00;;
7894;T001540;CRI1122;GM0393;2020JJ00;;
7895;T001540;CRI1122;GM0393;2021JJ00;;
7904;T001540;CRI1122;GM0394;2018JJ00;390;     2.6
7905;T001540;CRI1122;GM0394;2019JJ00;290;     1.9
7906;T001540;CRI1122;GM0394;2020JJ00;270;     1.7
7907;T001540;CRI1122;GM0394;2021JJ00;335;     2.1
7916;T001540;CRI1122;GM1655;2018JJ00;40;       .
7917;T001540;CRI1122;GM1655;2019JJ00;40;       .
7918;T001540;CRI1122;GM1655;2020JJ00;30;       .
7919;T001540;CRI1122;GM1655;2021JJ00;50;       .
7928;T001540;CRI1122;GM0160;2018JJ00;95;     1.6
7929;T001540;CRI1122;GM0160;2019JJ00;120;     2.0
7930;T001540;CRI1122;GM0160;2020JJ00;85;       .
7931;T001540;CRI1122;GM0160;2021JJ00;70;       .
7940;T001540;CRI1122;GM0243;2018JJ00;75;       .
7941;T001540;CRI1122;GM0243;2019JJ00;160;     3.3
7942;T001540;CRI1122;GM0243;2020JJ00;95;     2.0
7943;T001540;CRI1122;GM0243;2021JJ00;130;     2.7
7952;T001540;CRI1122;GM0523;2018JJ00;10;       .
7953;T001540;CRI1122;GM0523;2019JJ00;15;       .
7954;T001540;CRI1122;GM0523;2020JJ00;30;       .
7955;T001540;CRI1122;GM0523;2021JJ00;30;       .
7964;T001540;CRI1122;GM0017;2018JJ00;30;       .
7965;T001540;CRI1122;GM0017;2019JJ00;;
7966;T001540;CRI1122;GM0017;2020JJ00;;
7967;T001540;CRI1122;GM0017;2021JJ00;;
7976;T001540;CRI1122;GM0395;2018JJ00;;
7977;T001540;CRI1122;GM0395;2019JJ00;;
7978;T001540;CRI1122;GM0395;2020JJ00;;
7979;T001540;CRI1122;GM0395;2021JJ00;;
7988;T001540;CRI1122;GM0072;2018JJ00;25;       .
7989;T001540;CRI1122;GM0072;2019JJ00;20;       .
7990;T001540;CRI1122;GM0072;2020JJ00;20;       .
7991;T001540;CRI1122;GM0072;2021JJ00;15;       .
8000;T001540;CRI1122;GM0244;2018JJ00;15;       .
8001;T001540;CRI1122;GM0244;2019JJ00;10;       .
8002;T001540;CRI1122;GM0244;2020JJ00;5;       .
8003;T001540;CRI1122;GM0244;2021JJ00;10;       .
8012;T001540;CRI1122;GM0396;2018JJ00;65;       .
8013;T001540;CRI1122;GM0396;2019JJ00;85;       .
8014;T001540;CRI1122;GM0396;2020JJ00;80;       .
8015;T001540;CRI1122;GM0396;2021JJ00;75;       .
8024;T001540;CRI1122;GM0397;2018JJ00;105;     3.9
8025;T001540;CRI1122;GM0397;2019JJ00;120;     4.4
8026;T001540;CRI1122;GM0397;2020JJ00;145;     5.4
8027;T001540;CRI1122;GM0397;2021JJ00;115;     4.1
8036;T001540;CRI1122;GM0246;2018JJ00;15;       .
8037;T001540;CRI1122;GM0246;2019JJ00;15;       .
8038;T001540;CRI1122;GM0246;2020JJ00;10;       .
8039;T001540;CRI1122;GM0246;2021JJ00;5;       .
8048;T001540;CRI1122;GM0074;2018JJ00;140;     2.8
8049;T001540;CRI1122;GM0074;2019JJ00;130;     2.6
8050;T001540;CRI1122;GM0074;2020JJ00;105;     2.1
8051;T001540;CRI1122;GM0074;2021JJ00;105;     2.1
8060;T001540;CRI1122;GM0398;2018JJ00;200;     3.5
8061;T001540;CRI1122;GM0398;2019JJ00;190;     3.3
8062;T001540;CRI1122;GM0398;2020JJ00;145;     2.5
8063;T001540;CRI1122;GM0398;2021JJ00;130;     2.2
8072;T001540;CRI1122;GM0917;2018JJ00;240;     2.8
8073;T001540;CRI1122;GM0917;2019JJ00;225;     2.6
8074;T001540;CRI1122;GM0917;2020JJ00;215;     2.5
8075;T001540;CRI1122;GM0917;2021JJ00;260;     3.0
8084;T001540;CRI1122;GM1658;2018JJ00;25;       .
8085;T001540;CRI1122;GM1658;2019JJ00;15;       .
8086;T001540;CRI1122;GM1658;2020JJ00;25;       .
8087;T001540;CRI1122;GM1658;2021JJ00;35;       .
8096;T001540;CRI1122;GM0399;2018JJ00;35;       .
8097;T001540;CRI1122;GM0399;2019JJ00;60;       .
8098;T001540;CRI1122;GM0399;2020JJ00;50;       .
8099;T001540;CRI1122;GM0399;2021JJ00;40;       .
8108;T001540;CRI1122;GM0400;2018JJ00;130;     2.3
8109;T001540;CRI1122;GM0400;2019JJ00;205;     3.7
8110;T001540;CRI1122;GM0400;2020JJ00;155;     2.8
8111;T001540;CRI1122;GM0400;2021JJ00;145;     2.6
8120;T001540;CRI1122;GM0163;2018JJ00;30;       .
8121;T001540;CRI1122;GM0163;2019JJ00;45;       .
8122;T001540;CRI1122;GM0163;2020JJ00;20;       .
8123;T001540;CRI1122;GM0163;2021JJ00;35;       .
8132;T001540;CRI1122;GM0530;2018JJ00;60;       .
8133;T001540;CRI1122;GM0530;2019JJ00;40;       .
8134;T001540;CRI1122;GM0530;2020JJ00;65;       .
8135;T001540;CRI1122;GM0530;2021JJ00;50;       .
8144;T001540;CRI1122;GM0794;2018JJ00;585;     6.4
8145;T001540;CRI1122;GM0794;2019JJ00;505;     5.5
8146;T001540;CRI1122;GM0794;2020JJ00;430;     4.7
8147;T001540;CRI1122;GM0794;2021JJ00;480;     5.2
8156;T001540;CRI1122;GM0531;2018JJ00;95;       .
8157;T001540;CRI1122;GM0531;2019JJ00;70;       .
8158;T001540;CRI1122;GM0531;2020JJ00;60;       .
8159;T001540;CRI1122;GM0531;2021JJ00;40;       .
8168;T001540;CRI1122;GM0164;2018JJ00;710;     8.8
8169;T001540;CRI1122;GM0164;2019JJ00;510;     6.3
8170;T001540;CRI1122;GM0164;2020JJ00;410;     5.0
8171;T001540;CRI1122;GM0164;2021JJ00;345;     4.3
8180;T001540;CRI1122;GM0796;2018JJ00;690;     4.5
8181;T001540;CRI1122;GM0796;2019JJ00;615;     4.0
8182;T001540;CRI1122;GM0796;2020JJ00;660;     4.3
8183;T001540;CRI1122;GM0796;2021JJ00;650;     4.2
8192;T001540;CRI1122;GM0252;2018JJ00;30;       .
8193;T001540;CRI1122;GM0252;2019JJ00;90;       .
8194;T001540;CRI1122;GM0252;2020JJ00;45;       .
8195;T001540;CRI1122;GM0252;2021JJ00;45;       .
8204;T001540;CRI1122;GM0797;2018JJ00;70;       .
8205;T001540;CRI1122;GM0797;2019JJ00;55;       .
8206;T001540;CRI1122;GM0797;2020JJ00;40;       .
8207;T001540;CRI1122;GM0797;2021JJ00;75;       .
8216;T001540;CRI1122;GM0534;2018JJ00;75;       .
8217;T001540;CRI1122;GM0534;2019JJ00;40;       .
8218;T001540;CRI1122;GM0534;2020JJ00;40;       .
8219;T001540;CRI1122;GM0534;2021JJ00;30;       .
8228;T001540;CRI1122;GM0798;2018JJ00;30;       .
8229;T001540;CRI1122;GM0798;2019JJ00;15;       .
8230;T001540;CRI1122;GM0798;2020JJ00;25;       .
8231;T001540;CRI1122;GM0798;2021JJ00;45;       .
8240;T001540;CRI1122;GM0402;2018JJ00;435;     4.9
8241;T001540;CRI1122;GM0402;2019JJ00;515;     5.7
8242;T001540;CRI1122;GM0402;2020JJ00;350;     3.9
8243;T001540;CRI1122;GM0402;2021JJ00;370;     4.1
8252;T001540;CRI1122;GM1963;2018JJ00;;
8253;T001540;CRI1122;GM1963;2019JJ00;45;       .
8254;T001540;CRI1122;GM1963;2020JJ00;70;       .
8255;T001540;CRI1122;GM1963;2021JJ00;65;       .
8264;T001540;CRI1122;GM1735;2018JJ00;115;     3.3
8265;T001540;CRI1122;GM1735;2019JJ00;60;       .
8266;T001540;CRI1122;GM1735;2020JJ00;35;       .
8267;T001540;CRI1122;GM1735;2021JJ00;30;       .
8276;T001540;CRI1122;GM1966;2018JJ00;;
8277;T001540;CRI1122;GM1966;2019JJ00;40;       .
8278;T001540;CRI1122;GM1966;2020JJ00;35;       .
8279;T001540;CRI1122;GM1966;2021JJ00;45;       .
8288;T001540;CRI1122;GM1911;2018JJ00;50;       .
8289;T001540;CRI1122;GM1911;2019JJ00;50;       .
8290;T001540;CRI1122;GM1911;2020JJ00;40;       .
8291;T001540;CRI1122;GM1911;2021JJ00;60;       .
8300;T001540;CRI1122;GM0118;2018JJ00;110;     1.9
8301;T001540;CRI1122;GM0118;2019JJ00;155;     2.8
8302;T001540;CRI1122;GM0118;2020JJ00;135;     2.4
8303;T001540;CRI1122;GM0118;2021JJ00;130;     2.4
8312;T001540;CRI1122;GM0018;2018JJ00;;
8313;T001540;CRI1122;GM0018;2019JJ00;;
8314;T001540;CRI1122;GM0018;2020JJ00;;
8315;T001540;CRI1122;GM0018;2021JJ00;;
8324;T001540;CRI1122;GM0405;2018JJ00;290;     4.0
8325;T001540;CRI1122;GM0405;2019JJ00;365;     5.0
8326;T001540;CRI1122;GM0405;2020JJ00;320;     4.4
8327;T001540;CRI1122;GM0405;2021JJ00;185;     2.5
8336;T001540;CRI1122;GM1507;2018JJ00;110;     2.6
8337;T001540;CRI1122;GM1507;2019JJ00;100;     2.4
8338;T001540;CRI1122;GM1507;2020JJ00;100;     2.4
8339;T001540;CRI1122;GM1507;2021JJ00;125;     3.0
8348;T001540;CRI1122;GM0321;2018JJ00;145;     2.9
8349;T001540;CRI1122;GM0321;2019JJ00;70;       .
8350;T001540;CRI1122;GM0321;2020JJ00;90;       .
8351;T001540;CRI1122;GM0321;2021JJ00;105;     2.1
8360;T001540;CRI1122;GM0406;2018JJ00;65;       .
8361;T001540;CRI1122;GM0406;2019JJ00;80;       .
8362;T001540;CRI1122;GM0406;2020JJ00;55;       .
8363;T001540;CRI1122;GM0406;2021JJ00;60;       .
8372;T001540;CRI1122;GM0677;2018JJ00;20;       .
8373;T001540;CRI1122;GM0677;2019JJ00;25;       .
8374;T001540;CRI1122;GM0677;2020JJ00;15;       .
8375;T001540;CRI1122;GM0677;2021JJ00;30;       .
8384;T001540;CRI1122;GM0353;2018JJ00;105;     3.1
8385;T001540;CRI1122;GM0353;2019JJ00;100;     3.0
8386;T001540;CRI1122;GM0353;2020JJ00;100;     2.9
8387;T001540;CRI1122;GM0353;2021JJ00;50;       .
8396;T001540;CRI1122;GM1884;2018JJ00;35;       .
8397;T001540;CRI1122;GM1884;2019JJ00;25;       .
8398;T001540;CRI1122;GM1884;2020JJ00;20;       .
8399;T001540;CRI1122;GM1884;2021JJ00;30;       .
8408;T001540;CRI1122;GM0166;2018JJ00;225;     4.2
8409;T001540;CRI1122;GM0166;2019JJ00;140;     2.6
8410;T001540;CRI1122;GM0166;2020JJ00;130;     2.4
8411;T001540;CRI1122;GM0166;2021JJ00;145;     2.7
8420;T001540;CRI1122;GM0678;2018JJ00;15;       .
8421;T001540;CRI1122;GM0678;2019JJ00;15;       .
8422;T001540;CRI1122;GM0678;2020JJ00;10;       .
8423;T001540;CRI1122;GM0678;2021JJ00;20;       .
8432;T001540;CRI1122;GM0537;2018JJ00;195;     3.0
8433;T001540;CRI1122;GM0537;2019JJ00;155;     2.4
8434;T001540;CRI1122;GM0537;2020JJ00;310;     4.7
8435;T001540;CRI1122;GM0537;2021JJ00;215;     3.3
8444;T001540;CRI1122;GM0928;2018JJ00;60;       .
8445;T001540;CRI1122;GM0928;2019JJ00;55;       .
8446;T001540;CRI1122;GM0928;2020JJ00;85;       .
8447;T001540;CRI1122;GM0928;2021JJ00;85;       .
8456;T001540;CRI1122;GM1598;2018JJ00;15;       .
8457;T001540;CRI1122;GM1598;2019JJ00;35;       .
8458;T001540;CRI1122;GM1598;2020JJ00;20;       .
8459;T001540;CRI1122;GM1598;2021JJ00;15;       .
8468;T001540;CRI1122;GM0079;2018JJ00;20;       .
8469;T001540;CRI1122;GM0079;2019JJ00;;
8470;T001540;CRI1122;GM0079;2020JJ00;;
8471;T001540;CRI1122;GM0079;2021JJ00;;
8480;T001540;CRI1122;GM0588;2018JJ00;0;     0.0
8481;T001540;CRI1122;GM0588;2019JJ00;;
8482;T001540;CRI1122;GM0588;2020JJ00;;
8483;T001540;CRI1122;GM0588;2021JJ00;;
8492;T001540;CRI1122;GM0542;2018JJ00;60;       .
8493;T001540;CRI1122;GM0542;2019JJ00;45;       .
8494;T001540;CRI1122;GM0542;2020JJ00;25;       .
8495;T001540;CRI1122;GM0542;2021JJ00;15;       .
8504;T001540;CRI1122;GM1931;2018JJ00;30;       .
8505;T001540;CRI1122;GM1931;2019JJ00;45;       .
8506;T001540;CRI1122;GM1931;2020JJ00;35;       .
8507;T001540;CRI1122;GM1931;2021JJ00;25;       .
8516;T001540;CRI1122;GM1659;2018JJ00;45;       .
8517;T001540;CRI1122;GM1659;2019JJ00;35;       .
8518;T001540;CRI1122;GM1659;2020JJ00;35;       .
8519;T001540;CRI1122;GM1659;2021JJ00;25;       .
8528;T001540;CRI1122;GM1685;2018JJ00;15;       .
8529;T001540;CRI1122;GM1685;2019JJ00;30;       .
8530;T001540;CRI1122;GM1685;2020JJ00;15;       .
8531;T001540;CRI1122;GM1685;2021JJ00;25;       .
8540;T001540;CRI1122;GM0882;2018JJ00;55;       .
8541;T001540;CRI1122;GM0882;2019JJ00;50;       .
8542;T001540;CRI1122;GM0882;2020JJ00;40;       .
8543;T001540;CRI1122;GM0882;2021JJ00;65;       .
8552;T001540;CRI1122;GM0415;2018JJ00;20;       .
8553;T001540;CRI1122;GM0415;2019JJ00;20;       .
8554;T001540;CRI1122;GM0415;2020JJ00;10;       .
8555;T001540;CRI1122;GM0415;2021JJ00;10;       .
8564;T001540;CRI1122;GM0416;2018JJ00;30;       .
8565;T001540;CRI1122;GM0416;2019JJ00;40;       .
8566;T001540;CRI1122;GM0416;2020JJ00;25;       .
8567;T001540;CRI1122;GM0416;2021JJ00;25;       .
8576;T001540;CRI1122;GM1621;2018JJ00;175;     2.9
8577;T001540;CRI1122;GM1621;2019JJ00;195;     3.2
8578;T001540;CRI1122;GM1621;2020JJ00;165;     2.6
8579;T001540;CRI1122;GM1621;2021JJ00;155;     2.5
8588;T001540;CRI1122;GM0417;2018JJ00;15;       .
8589;T001540;CRI1122;GM0417;2019JJ00;25;       .
8590;T001540;CRI1122;GM0417;2020JJ00;20;       .
8591;T001540;CRI1122;GM0417;2021JJ00;20;       .
8600;T001540;CRI1122;GM0022;2018JJ00;25;       .
8601;T001540;CRI1122;GM0022;2019JJ00;;
8602;T001540;CRI1122;GM0022;2020JJ00;;
8603;T001540;CRI1122;GM0022;2021JJ00;;
8612;T001540;CRI1122;GM0545;2018JJ00;30;       .
8613;T001540;CRI1122;GM0545;2019JJ00;;
8614;T001540;CRI1122;GM0545;2020JJ00;;
8615;T001540;CRI1122;GM0545;2021JJ00;;
8624;T001540;CRI1122;GM0080;2018JJ00;695;     5.7
8625;T001540;CRI1122;GM0080;2019JJ00;590;     4.8
8626;T001540;CRI1122;GM0080;2020JJ00;490;     3.9
8627;T001540;CRI1122;GM0080;2021JJ00;500;     4.0
8636;T001540;CRI1122;GM0081;2018JJ00;;
8637;T001540;CRI1122;GM0081;2019JJ00;;
8638;T001540;CRI1122;GM0081;2020JJ00;;
8639;T001540;CRI1122;GM0081;2021JJ00;;
8648;T001540;CRI1122;GM0546;2018JJ00;1075;     8.6
8649;T001540;CRI1122;GM0546;2019JJ00;930;     7.4
8650;T001540;CRI1122;GM0546;2020JJ00;715;     5.7
8651;T001540;CRI1122;GM0546;2021JJ00;810;     6.5
8660;T001540;CRI1122;GM0547;2018JJ00;40;       .
8661;T001540;CRI1122;GM0547;2019JJ00;50;       .
8662;T001540;CRI1122;GM0547;2020JJ00;75;       .
8663;T001540;CRI1122;GM0547;2021JJ00;80;       .
8672;T001540;CRI1122;GM1916;2018JJ00;290;     3.9
8673;T001540;CRI1122;GM1916;2019JJ00;340;     4.5
8674;T001540;CRI1122;GM1916;2020JJ00;370;     4.8
8675;T001540;CRI1122;GM1916;2021JJ00;250;     3.3
8684;T001540;CRI1122;GM0995;2018JJ00;200;     2.6
8685;T001540;CRI1122;GM0995;2019JJ00;215;     2.8
8686;T001540;CRI1122;GM0995;2020JJ00;185;     2.4
8687;T001540;CRI1122;GM0995;2021JJ00;195;     2.4
8696;T001540;CRI1122;GM0082;2018JJ00;;
8697;T001540;CRI1122;GM0082;2019JJ00;;
8698;T001540;CRI1122;GM0082;2020JJ00;;
8699;T001540;CRI1122;GM0082;2021JJ00;;
8708;T001540;CRI1122;GM1640;2018JJ00;60;       .
8709;T001540;CRI1122;GM1640;2019JJ00;70;       .
8710;T001540;CRI1122;GM1640;2020JJ00;55;       .
8711;T001540;CRI1122;GM1640;2021JJ00;90;       .
8720;T001540;CRI1122;GM0327;2018JJ00;20;       .
8721;T001540;CRI1122;GM0327;2019JJ00;50;       .
8722;T001540;CRI1122;GM0327;2020JJ00;50;       .
8723;T001540;CRI1122;GM0327;2021JJ00;50;       .
8732;T001540;CRI1122;GM0694;2018JJ00;;
8733;T001540;CRI1122;GM0694;2019JJ00;;
8734;T001540;CRI1122;GM0694;2020JJ00;;
8735;T001540;CRI1122;GM0694;2021JJ00;;
8744;T001540;CRI1122;GM0733;2018JJ00;5;       .
8745;T001540;CRI1122;GM0733;2019JJ00;;
8746;T001540;CRI1122;GM0733;2020JJ00;;
8747;T001540;CRI1122;GM0733;2021JJ00;;
8756;T001540;CRI1122;GM1705;2018JJ00;50;       .
8757;T001540;CRI1122;GM1705;2019JJ00;60;       .
8758;T001540;CRI1122;GM1705;2020JJ00;40;       .
8759;T001540;CRI1122;GM1705;2021JJ00;35;       .
8768;T001540;CRI1122;GM0553;2018JJ00;45;       .
8769;T001540;CRI1122;GM0553;2019JJ00;30;       .
8770;T001540;CRI1122;GM0553;2020JJ00;40;       .
8771;T001540;CRI1122;GM0553;2021JJ00;65;       .
8780;T001540;CRI1122;GM0808;2018JJ00;;
8781;T001540;CRI1122;GM0808;2019JJ00;;
8782;T001540;CRI1122;GM0808;2020JJ00;;
8783;T001540;CRI1122;GM0808;2021JJ00;;
8792;T001540;CRI1122;GM0140;2018JJ00;;
8793;T001540;CRI1122;GM0140;2019JJ00;;
8794;T001540;CRI1122;GM0140;2020JJ00;;
8795;T001540;CRI1122;GM0140;2021JJ00;;
8804;T001540;CRI1122;GM0262;2018JJ00;20;       .
8805;T001540;CRI1122;GM0262;2019JJ00;35;       .
8806;T001540;CRI1122;GM0262;2020JJ00;35;       .
8807;T001540;CRI1122;GM0262;2021JJ00;30;       .
8816;T001540;CRI1122;GM0329;2018JJ00;;
8817;T001540;CRI1122;GM0329;2019JJ00;;
8818;T001540;CRI1122;GM0329;2020JJ00;;
8819;T001540;CRI1122;GM0329;2021JJ00;;
8828;T001540;CRI1122;GM0809;2018JJ00;65;       .
8829;T001540;CRI1122;GM0809;2019JJ00;30;       .
8830;T001540;CRI1122;GM0809;2020JJ00;65;       .
8831;T001540;CRI1122;GM0809;2021JJ00;70;       .
8840;T001540;CRI1122;GM0331;2018JJ00;10;       .
8841;T001540;CRI1122;GM0331;2019JJ00;15;       .
8842;T001540;CRI1122;GM0331;2020JJ00;5;       .
8843;T001540;CRI1122;GM0331;2021JJ00;5;       .
8852;T001540;CRI1122;GM0024;2018JJ00;5;       .
8853;T001540;CRI1122;GM0024;2019JJ00;5;       .
8854;T001540;CRI1122;GM0024;2020JJ00;5;       .
8855;T001540;CRI1122;GM0024;2021JJ00;;
8864;T001540;CRI1122;GM0168;2018JJ00;50;       .
8865;T001540;CRI1122;GM0168;2019JJ00;65;       .
8866;T001540;CRI1122;GM0168;2020JJ00;20;       .
8867;T001540;CRI1122;GM0168;2021JJ00;20;       .
8876;T001540;CRI1122;GM0333;2018JJ00;;
8877;T001540;CRI1122;GM0333;2019JJ00;;
8878;T001540;CRI1122;GM0333;2020JJ00;;
8879;T001540;CRI1122;GM0333;2021JJ00;;
8888;T001540;CRI1122;GM1671;2018JJ00;;
8889;T001540;CRI1122;GM1671;2019JJ00;;
8890;T001540;CRI1122;GM1671;2020JJ00;;
8891;T001540;CRI1122;GM1671;2021JJ00;;
8900;T001540;CRI1122;GM0263;2018JJ00;35;       .
