id,province,municipality,year,animal theft,bike theft,boat theft,car theft,moped theft,motorcycle/scooter theft,heist,pickpocketing,shoplifting,street robbery
0010,Groningen,Delfzijl,2020,0,25,0,5,5,0,5,0,50,10
0014,Groningen,Groningen,2018,0,1975,5,45,385,45,10,240,915,30
0014,Groningen,Groningen,2019,0,1775,5,30,410,15,30,265,930,55
0014,Groningen,Groningen,2020,0,1465,5,30,335,30,10,135,845,40
0014,Groningen,Groningen,2021,0,1825,0,25,265,35,5,90,665,25
0015,Groningen,Grootegast,2018,0,5,0,0,0,0,0,0,0,0
0017,Groningen,Haren,2018,0,30,0,0,10,0,0,0,10,0
0022,Groningen,Leek,2018,0,25,0,0,5,0,0,0,20,0
0024,Groningen,Loppersum,2018,0,5,0,0,0,0,0,0,0,0
0024,Groningen,Loppersum,2019,0,5,0,0,0,0,0,0,5,0
0024,Groningen,Loppersum,2020,0,5,0,0,0,0,0,0,0,0
0025,Groningen,Marum,2018,0,10,0,0,0,0,0,0,0,0
0037,Groningen,Stadskanaal,2018,0,35,0,5,5,0,0,0,45,0
0037,Groningen,Stadskanaal,2019,0,45,0,5,5,0,0,5,35,0
0037,Groningen,Stadskanaal,2020,0,25,0,5,10,0,0,0,25,0
0037,Groningen,Stadskanaal,2021,0,65,0,0,10,0,0,0,25,0
0047,Groningen,Veendam,2018,0,65,5,10,0,0,0,5,20,0
0047,Groningen,Veendam,2019,0,95,0,5,0,0,0,0,50,0
0047,Groningen,Veendam,2020,0,40,0,5,10,0,0,0,35,0
0047,Groningen,Veendam,2021,0,55,0,5,0,0,0,0,65,5
0053,Groningen,Winsum,2018,0,5,0,0,0,0,0,0,5,0
0056,Groningen,Zuidhorn,2018,0,15,0,0,0,0,0,0,10,0
0765,Groningen,Pekela,2018,0,5,0,0,0,0,0,0,5,0
0765,Groningen,Pekela,2019,0,5,0,0,0,0,0,0,10,0
0765,Groningen,Pekela,2020,0,5,0,5,0,0,0,0,5,0
0765,Groningen,Pekela,2021,0,15,0,0,0,0,0,0,5,0
1651,Groningen,Eemsmond,2018,0,10,0,0,0,0,0,0,15,0
1663,Groningen,De Marne,2018,0,5,0,0,0,0,0,0,0,0
1895,Groningen,Oldambt,2018,0,100,0,5,10,0,0,5,85,0
1895,Groningen,Oldambt,2019,0,85,0,5,10,0,0,0,75,0
1895,Groningen,Oldambt,2020,0,65,0,5,10,0,0,5,65,0
1895,Groningen,Oldambt,2021,0,75,0,0,5,0,0,0,90,0
1950,Groningen,Westerwolde,2018,0,30,0,5,0,0,0,5,235,0
1950,Groningen,Westerwolde,2019,0,15,0,0,0,0,0,0,195,0
1950,Groningen,Westerwolde,2020,0,30,0,0,0,0,0,0,155,0
1950,Groningen,Westerwolde,2021,0,40,0,0,0,0,0,0,185,0
1952,Groningen,Midden-Groningen,2018,0,110,0,5,20,0,0,5,55,0
1952,Groningen,Midden-Groningen,2019,0,105,0,10,15,0,0,0,30,0
1952,Groningen,Midden-Groningen,2020,0,65,0,5,15,0,0,5,45,0
1952,Groningen,Midden-Groningen,2021,0,55,5,5,30,0,0,0,45,5
1966,Groningen,Het Hogeland,2019,0,40,5,0,5,0,0,0,10,0
1966,Groningen,Het Hogeland,2020,0,35,0,5,5,0,0,0,20,5
1966,Groningen,Het Hogeland,2021,0,45,0,5,5,0,0,0,25,0
1969,Groningen,Westerkwartier,2019,0,65,0,5,5,0,0,0,35,0
1969,Groningen,Westerkwartier,2020,0,60,5,5,5,0,0,0,30,0
1969,Groningen,Westerkwartier,2021,0,60,0,0,5,0,0,0,50,0
1979,Groningen,Eemsdelta,2021,0,75,0,0,5,0,0,5,80,5
0881,Limburg,Onderbanken,2018,0,5,0,5,5,0,0,0,0,0
0882,Limburg,Landgraaf,2018,0,55,0,35,25,5,0,70,30,5
0882,Limburg,Landgraaf,2019,0,50,0,40,30,5,5,45,30,5
0882,Limburg,Landgraaf,2020,0,40,0,25,15,0,0,5,40,5
0882,Limburg,Landgraaf,2021,0,65,0,35,20,5,5,5,25,5
0888,Limburg,Beek,2018,0,25,0,15,5,0,0,10,20,0
0888,Limburg,Beek,2019,0,40,0,15,20,0,0,10,25,0
0888,Limburg,Beek,2020,0,30,0,15,10,0,0,10,20,0
0888,Limburg,Beek,2021,0,30,0,20,10,0,0,0,10,0
0889,Limburg,Beesel,2018,0,25,0,0,5,0,0,5,0,0
0889,Limburg,Beesel,2019,0,40,0,5,5,0,0,0,10,0
0889,Limburg,Beesel,2020,0,40,0,10,5,0,0,5,5,0
0889,Limburg,Beesel,2021,0,40,0,0,5,0,0,0,5,0
0893,Limburg,Bergen (L.),2018,0,10,0,5,0,0,0,5,5,0
0893,Limburg,Bergen (L.),2019,0,10,0,5,0,0,0,0,0,0
0893,Limburg,Bergen (L.),2020,0,10,5,0,0,0,0,0,0,0
0893,Limburg,Bergen (L.),2021,0,20,0,5,5,0,0,0,0,0
0899,Limburg,Brunssum,2018,0,40,0,40,35,10,0,15,40,10
0899,Limburg,Brunssum,2019,0,25,0,30,15,5,5,5,30,5
0899,Limburg,Brunssum,2020,0,40,0,25,15,5,0,5,20,0
0899,Limburg,Brunssum,2021,0,75,0,25,20,0,0,5,20,5
0907,Limburg,Gennep,2018,0,35,0,5,0,0,0,0,10,0
0907,Limburg,Gennep,2019,0,20,0,0,5,0,0,5,20,0
0907,Limburg,Gennep,2020,0,35,0,0,5,0,0,0,15,0
0907,Limburg,Gennep,2021,0,35,0,10,5,0,0,5,10,0
0917,Limburg,Heerlen,2018,0,240,0,125,160,25,10,70,345,15
0917,Limburg,Heerlen,2019,0,225,0,100,115,20,10,60,265,20
0917,Limburg,Heerlen,2020,0,215,0,95,85,20,10,35,285,5
0917,Limburg,Heerlen,2021,0,260,0,120,95,10,5,35,270,15
0928,Limburg,Kerkrade,2018,0,60,0,50,40,15,0,20,125,5
0928,Limburg,Kerkrade,2019,0,55,0,45,40,10,5,35,120,10
0928,Limburg,Kerkrade,2020,0,85,0,55,60,5,5,15,120,5
0928,Limburg,Kerkrade,2021,0,85,0,30,40,10,5,15,140,5
0935,Limburg,Maastricht,2018,0,1005,0,170,200,35,10,345,380,20
0935,Limburg,Maastricht,2019,0,1330,0,125,260,25,10,445,415,35
0935,Limburg,Maastricht,2020,0,840,0,90,170,15,5,230,290,35
0935,Limburg,Maastricht,2021,0,615,0,70,205,25,0,195,270,25
0938,Limburg,Meerssen,2018,0,35,0,20,5,0,0,5,5,0
0938,Limburg,Meerssen,2019,0,20,0,20,10,0,0,0,10,0
0938,Limburg,Meerssen,2020,0,30,0,5,10,0,0,0,5,0
0938,Limburg,Meerssen,2021,0,35,0,5,5,5,0,5,15,0
0944,Limburg,Mook en Middelaar,2018,0,25,0,0,5,0,0,0,0,0
0944,Limburg,Mook en Middelaar,2019,0,20,0,0,5,0,0,0,0,0
0944,Limburg,Mook en Middelaar,2020,0,20,0,5,0,0,0,0,0,0
0944,Limburg,Mook en Middelaar,2021,0,15,5,5,0,0,0,0,0,0
0946,Limburg,Nederweert,2018,0,20,0,5,0,0,0,5,5,0
0946,Limburg,Nederweert,2019,0,25,0,5,0,0,0,5,5,0
0946,Limburg,Nederweert,2020,0,5,0,10,0,0,0,0,5,0
0946,Limburg,Nederweert,2021,0,20,0,5,0,0,0,0,5,0
0951,Limburg,Nuth,2018,0,20,0,20,0,0,0,5,5,0
0957,Limburg,Roermond,2018,0,330,0,40,40,15,5,260,420,10
0957,Limburg,Roermond,2019,0,270,5,30,70,15,5,330,390,15
0957,Limburg,Roermond,2020,0,250,10,30,60,10,10,155,335,25
0957,Limburg,Roermond,2021,0,275,5,30,55,5,0,45,235,5
0962,Limburg,Schinnen,2018,0,10,0,15,5,0,0,0,5,0
0965,Limburg,Simpelveld,2018,0,0,0,5,5,0,0,0,0,0
0965,Limburg,Simpelveld,2019,0,5,0,0,0,0,0,0,0,5
0965,Limburg,Simpelveld,2020,0,5,0,5,5,0,0,0,0,0
0965,Limburg,Simpelveld,2021,0,15,0,5,5,0,0,0,0,0
0971,Limburg,Stein,2018,0,25,0,20,5,0,0,10,20,0
0971,Limburg,Stein,2019,0,20,0,10,10,0,0,10,5,5
0971,Limburg,Stein,2020,0,25,0,10,5,5,0,5,10,0
0971,Limburg,Stein,2021,0,15,0,10,10,0,5,0,5,0
0981,Limburg,Vaals,2018,0,10,0,20,10,10,0,5,10,0
0981,Limburg,Vaals,2019,0,25,0,20,5,15,0,10,10,0
0981,Limburg,Vaals,2020,0,15,0,10,5,5,0,5,15,0
0981,Limburg,Vaals,2021,0,15,0,15,0,5,0,5,15,0
0983,Limburg,Venlo,2018,0,640,0,55,75,15,10,120,330,15
0983,Limburg,Venlo,2019,0,620,0,60,95,30,20,120,335,20
0983,Limburg,Venlo,2020,0,605,0,70,85,10,5,70,410,10
0983,Limburg,Venlo,2021,0,625,0,45,95,5,5,75,260,10
0984,Limburg,Venray,2018,0,280,0,15,10,5,0,25,50,0
0984,Limburg,Venray,2019,0,180,0,20,15,0,0,20,55,0
0984,Limburg,Venray,2020,0,220,0,10,15,0,0,10,45,0
0984,Limburg,Venray,2021,0,210,0,10,20,0,0,5,45,0
0986,Limburg,Voerendaal,2018,0,15,0,15,5,0,0,0,5,0
0986,Limburg,Voerendaal,2019,0,10,0,5,5,0,0,0,0,0
0986,Limburg,Voerendaal,2020,0,10,0,10,5,0,0,0,0,0
0986,Limburg,Voerendaal,2021,0,20,0,10,5,0,0,0,5,0
0988,Limburg,Weert,2018,0,260,0,30,10,0,0,50,120,0
0988,Limburg,Weert,2019,0,275,0,15,20,0,5,70,125,5
0988,Limburg,Weert,2020,0,180,0,20,20,0,0,40,115,10
0988,Limburg,Weert,2021,0,115,0,20,10,0,0,20,60,0
0994,Limburg,Valkenburg aan de Geul,2018,0,35,0,35,10,10,0,25,10,0
0994,Limburg,Valkenburg aan de Geul,2019,0,45,0,40,10,10,0,20,20,0
0994,Limburg,Valkenburg aan de Geul,2020,0,75,0,10,5,5,0,5,5,0
0994,Limburg,Valkenburg aan de Geul,2021,0,140,0,25,5,10,0,5,10,0
1507,Limburg,Horst aan de Maas,2018,0,110,0,10,5,0,0,10,25,5
1507,Limburg,Horst aan de Maas,2019,0,100,0,10,5,0,0,10,40,0
1507,Limburg,Horst aan de Maas,2020,0,100,0,10,5,0,5,10,35,0
1507,Limburg,Horst aan de Maas,2021,0,125,0,10,10,0,0,10,40,0
1640,Limburg,Leudal,2018,0,60,0,20,5,0,0,10,25,0
1640,Limburg,Leudal,2019,0,70,0,20,10,0,0,0,25,0
1640,Limburg,Leudal,2020,0,55,0,5,15,0,0,0,20,0
1640,Limburg,Leudal,2021,0,90,0,10,5,0,0,5,10,0
1641,Limburg,Maasgouw,2018,0,25,5,20,5,10,0,10,15,0
1641,Limburg,Maasgouw,2019,0,30,10,15,5,5,0,5,20,0
1641,Limburg,Maasgouw,2020,0,25,5,10,15,5,0,5,15,0
1641,Limburg,Maasgouw,2021,0,40,5,15,5,5,0,0,10,0
1669,Limburg,Roerdalen,2018,0,25,0,10,5,0,0,0,10,0
1669,Limburg,Roerdalen,2019,0,30,0,10,5,0,0,0,5,0
1669,Limburg,Roerdalen,2020,0,35,0,10,5,0,0,0,10,0
1669,Limburg,Roerdalen,2021,0,25,0,10,0,0,0,0,5,0
1711,Limburg,Echt-Susteren,2018,0,55,0,25,10,10,0,15,15,5
1711,Limburg,Echt-Susteren,2019,0,90,0,15,15,0,0,10,30,0
1711,Limburg,Echt-Susteren,2020,0,60,0,30,10,5,0,5,20,0
1711,Limburg,Echt-Susteren,2021,0,45,0,10,5,0,0,5,20,0
1729,Limburg,Gulpen-Wittem,2018,0,10,0,20,10,10,0,5,5,0
1729,Limburg,Gulpen-Wittem,2019,0,20,0,10,5,0,0,5,5,0
1729,Limburg,Gulpen-Wittem,2020,0,55,0,10,5,0,0,0,5,0
1729,Limburg,Gulpen-Wittem,2021,0,65,0,15,5,0,0,0,5,0
1883,Limburg,Sittard-Geleen,2018,0,545,0,90,110,10,15,65,240,15
1883,Limburg,Sittard-Geleen,2019,0,345,0,75,130,10,10,60,225,10
1883,Limburg,Sittard-Geleen,2020,0,215,0,65,120,10,10,40,260,15
1883,Limburg,Sittard-Geleen,2021,0,195,0,100,95,5,5,30,190,5
1894,Limburg,Peel en Maas,2018,0,65,0,10,5,0,5,10,30,5
1894,Limburg,Peel en Maas,2019,0,75,0,15,5,0,0,10,25,0
1894,Limburg,Peel en Maas,2020,0,45,0,15,10,0,0,5,30,0
1894,Limburg,Peel en Maas,2021,0,70,0,10,15,0,0,5,20,0
1903,Limburg,Eijsden-Margraten,2018,0,75,0,15,5,0,0,5,5,0
1903,Limburg,Eijsden-Margraten,2019,0,65,0,10,10,0,0,10,5,5
1903,Limburg,Eijsden-Margraten,2020,0,50,0,5,5,0,0,0,5,0
1903,Limburg,Eijsden-Margraten,2021,0,40,0,10,10,0,0,5,5,0
1954,Limburg,Beekdaelen,2019,0,25,0,40,15,0,0,5,10,0
1954,Limburg,Beekdaelen,2020,0,35,0,25,10,0,0,0,5,0
1954,Limburg,Beekdaelen,2021,0,40,0,35,10,5,0,0,15,0
0738,Noord-Brabant,Aalburg,2018,0,5,0,0,0,0,0,0,10,0
0743,Noord-Brabant,Asten,2018,0,45,0,5,0,0,0,0,25,0
0743,Noord-Brabant,Asten,2019,0,40,0,5,10,0,0,5,20,0
0743,Noord-Brabant,Asten,2020,0,45,0,5,10,0,0,5,15,0
0743,Noord-Brabant,Asten,2021,0,55,0,5,0,0,0,5,10,0
0744,Noord-Brabant,Baarle-Nassau,2018,0,5,0,0,5,0,0,0,0,0
0744,Noord-Brabant,Baarle-Nassau,2019,0,5,0,0,0,0,0,5,0,0
0744,Noord-Brabant,Baarle-Nassau,2020,0,5,0,0,0,0,0,0,0,0
0744,Noord-Brabant,Baarle-Nassau,2021,0,15,0,5,0,0,0,0,0,0
0748,Noord-Brabant,Bergen op Zoom,2018,0,190,0,20,45,0,0,25,195,0
0748,Noord-Brabant,Bergen op Zoom,2019,0,245,0,25,50,0,0,20,195,15
0748,Noord-Brabant,Bergen op Zoom,2020,0,170,0,30,45,5,0,20,190,5
0748,Noord-Brabant,Bergen op Zoom,2021,0,190,0,30,30,5,5,15,215,10
0753,Noord-Brabant,Best,2018,0,75,0,15,10,0,0,10,85,0
0753,Noord-Brabant,Best,2019,0,75,0,10,5,0,0,10,80,0
0753,Noord-Brabant,Best,2020,0,65,0,10,10,0,0,5,50,5
0753,Noord-Brabant,Best,2021,0,85,0,10,20,5,5,10,35,0
0755,Noord-Brabant,Boekel,2018,0,20,0,5,0,0,0,0,5,0
0755,Noord-Brabant,Boekel,2019,0,15,0,0,0,0,0,0,5,0
0755,Noord-Brabant,Boekel,2020,0,15,0,5,0,0,0,0,5,0
0755,Noord-Brabant,Boekel,2021,0,20,0,0,0,0,0,0,5,0
0756,Noord-Brabant,Boxmeer,2018,0,85,5,5,5,0,0,5,25,0
0756,Noord-Brabant,Boxmeer,2019,0,115,0,10,10,0,0,15,30,5
0756,Noord-Brabant,Boxmeer,2020,0,80,0,5,5,0,0,5,40,0
0756,Noord-Brabant,Boxmeer,2021,0,70,0,10,10,0,0,5,40,0
0757,Noord-Brabant,Boxtel,2018,0,90,0,10,15,5,0,15,35,0
0757,Noord-Brabant,Boxtel,2019,0,80,0,10,10,0,0,10,25,0
0757,Noord-Brabant,Boxtel,2020,0,115,0,10,15,0,0,0,20,0
0757,Noord-Brabant,Boxtel,2021,0,165,0,5,20,0,0,0,15,0
0758,Noord-Brabant,Breda,2018,0,800,5,135,185,20,10,210,525,35
0758,Noord-Brabant,Breda,2019,0,850,5,90,200,10,5,305,580,40
0758,Noord-Brabant,Breda,2020,5,710,5,75,255,10,5,180,495,30
0758,Noord-Brabant,Breda,2021,0,885,0,85,210,5,5,90,515,15
0762,Noord-Brabant,Deurne,2018,0,135,0,20,20,0,0,10,15,0
0762,Noord-Brabant,Deurne,2019,0,190,0,20,15,0,0,5,15,0
0762,Noord-Brabant,Deurne,2020,0,150,0,5,5,0,0,0,30,0
0762,Noord-Brabant,Deurne,2021,0,160,0,10,15,0,0,5,35,0
0766,Noord-Brabant,Dongen,2018,0,40,0,5,5,0,0,5,5,0
0766,Noord-Brabant,Dongen,2019,0,25,0,0,0,0,0,5,20,0
0766,Noord-Brabant,Dongen,2020,0,35,0,5,5,0,0,5,20,0
0766,Noord-Brabant,Dongen,2021,0,45,0,5,0,0,0,0,10,0
0770,Noord-Brabant,Eersel,2018,0,35,0,10,5,0,0,5,5,0
0770,Noord-Brabant,Eersel,2019,0,25,0,5,0,0,0,5,5,0
0770,Noord-Brabant,Eersel,2020,0,30,0,15,5,0,0,5,5,0
0770,Noord-Brabant,Eersel,2021,0,25,0,5,5,0,0,0,5,0
0772,Noord-Brabant,Eindhoven,2018,0,1225,0,225,295,35,40,820,1150,90
0772,Noord-Brabant,Eindhoven,2019,0,1245,0,155,340,45,40,645,980,50
0772,Noord-Brabant,Eindhoven,2020,5,1510,0,165,350,30,20,380,895,55
0772,Noord-Brabant,Eindhoven,2021,0,1320,0,130,285,30,5,195,715,40
0777,Noord-Brabant,Etten-Leur,2018,0,100,0,15,25,0,0,10,40,0
0777,Noord-Brabant,Etten-Leur,2019,0,100,0,20,30,0,0,15,55,0
0777,Noord-Brabant,Etten-Leur,2020,0,65,0,25,35,0,0,10,55,0
0777,Noord-Brabant,Etten-Leur,2021,0,80,0,40,15,0,0,10,55,5
0779,Noord-Brabant,Geertruidenberg,2018,0,25,5,10,5,0,0,0,10,0
0779,Noord-Brabant,Geertruidenberg,2019,0,25,5,5,5,0,0,5,15,0
0779,Noord-Brabant,Geertruidenberg,2020,0,40,0,5,10,0,0,0,30,0
0779,Noord-Brabant,Geertruidenberg,2021,0,30,5,5,5,0,0,0,15,0
0784,Noord-Brabant,Gilze en Rijen,2018,0,50,0,15,0,0,0,5,15,0
0784,Noord-Brabant,Gilze en Rijen,2019,0,25,0,5,15,0,0,5,15,0
0784,Noord-Brabant,Gilze en Rijen,2020,0,40,0,15,5,0,0,5,10,0
0784,Noord-Brabant,Gilze en Rijen,2021,0,45,0,5,5,0,0,0,15,0
0785,Noord-Brabant,Goirle,2018,0,60,0,5,15,0,0,0,5,0
0785,Noord-Brabant,Goirle,2019,0,50,0,5,10,5,0,5,15,0
0785,Noord-Brabant,Goirle,2020,0,40,0,10,15,0,0,0,15,0
0785,Noord-Brabant,Goirle,2021,0,65,0,10,5,0,0,5,25,0
0786,Noord-Brabant,Grave,2018,0,45,0,5,5,0,0,5,15,0
0786,Noord-Brabant,Grave,2019,0,25,0,0,10,0,0,5,15,0
0786,Noord-Brabant,Grave,2020,0,25,0,5,0,0,0,0,20,0
0786,Noord-Brabant,Grave,2021,0,20,0,5,5,0,0,5,5,0
0788,Noord-Brabant,Haaren,2018,0,10,0,0,0,0,0,5,20,0
0788,Noord-Brabant,Haaren,2019,0,5,0,0,0,0,0,0,5,0
0788,Noord-Brabant,Haaren,2020,0,10,0,5,5,0,0,0,5,0
0794,Noord-Brabant,Helmond,2018,0,585,0,50,100,15,15,60,280,25
0794,Noord-Brabant,Helmond,2019,5,505,0,55,95,5,5,35,210,25
0794,Noord-Brabant,Helmond,2020,0,430,0,45,135,10,5,35,200,15
0794,Noord-Brabant,Helmond,2021,0,480,0,40,105,10,5,25,180,10
0796,Noord-Brabant,'s-Hertogenbosch,2018,0,690,10,155,300,20,10,205,410,20
0796,Noord-Brabant,'s-Hertogenbosch,2019,0,615,5,80,280,25,10,175,415,20
0796,Noord-Brabant,'s-Hertogenbosch,2020,0,660,5,65,165,10,5,115,375,15
0796,Noord-Brabant,'s-Hertogenbosch,2021,0,650,5,35,140,10,5,65,370,10
0797,Noord-Brabant,Heusden,2018,0,70,0,15,5,5,0,10,45,0
0797,Noord-Brabant,Heusden,2019,0,55,0,20,5,0,0,0,20,0
0797,Noord-Brabant,Heusden,2020,0,40,0,10,10,0,0,5,35,0
0797,Noord-Brabant,Heusden,2021,0,75,0,15,10,0,0,5,25,0
0798,Noord-Brabant,Hilvarenbeek,2018,0,30,0,0,0,0,0,45,5,0
0798,Noord-Brabant,Hilvarenbeek,2019,0,15,0,0,5,0,5,20,10,0
0798,Noord-Brabant,Hilvarenbeek,2020,0,25,5,5,5,0,0,0,5,5
0798,Noord-Brabant,Hilvarenbeek,2021,0,45,0,5,5,0,0,5,5,0
0809,Noord-Brabant,Loon op Zand,2018,0,65,0,5,5,0,0,15,55,0
0809,Noord-Brabant,Loon op Zand,2019,0,30,0,10,5,0,0,15,55,5
0809,Noord-Brabant,Loon op Zand,2020,0,65,0,5,5,0,0,5,35,0
0809,Noord-Brabant,Loon op Zand,2021,0,70,0,10,5,0,0,10,30,0
0815,Noord-Brabant,Mill en Sint Hubert,2018,0,10,0,0,0,0,0,0,0,0
0815,Noord-Brabant,Mill en Sint Hubert,2019,0,15,0,0,0,0,0,0,20,0
0815,Noord-Brabant,Mill en Sint Hubert,2020,0,10,0,0,0,0,0,0,5,0
0815,Noord-Brabant,Mill en Sint Hubert,2021,0,5,0,0,0,0,0,0,5,0
0820,Noord-Brabant,"Nuenen, Gerwen en Nederwetten",2018,0,55,0,5,5,0,0,5,20,0
0820,Noord-Brabant,"Nuenen, Gerwen en Nederwetten",2019,0,35,0,10,20,5,0,5,10,5
0820,Noord-Brabant,"Nuenen, Gerwen en Nederwetten",2020,0,75,0,10,10,0,0,5,10,0
0820,Noord-Brabant,"Nuenen, Gerwen en Nederwetten",2021,0,100,0,5,5,0,0,0,15,0
0823,Noord-Brabant,Oirschot,2018,0,45,0,5,10,0,0,0,10,0
0823,Noord-Brabant,Oirschot,2019,0,35,0,5,5,0,0,5,5,0
0823,Noord-Brabant,Oirschot,2020,0,30,0,10,10,0,0,5,5,0
0823,Noord-Brabant,Oirschot,2021,0,50,0,5,5,0,0,0,5,0
0824,Noord-Brabant,Oisterwijk,2018,0,85,0,10,5,0,0,20,35,0
0824,Noord-Brabant,Oisterwijk,2019,0,70,0,5,5,0,0,15,45,0
0824,Noord-Brabant,Oisterwijk,2020,5,55,0,5,20,5,0,10,20,0
0824,Noord-Brabant,Oisterwijk,2021,0,85,0,5,15,0,0,5,15,5
0826,Noord-Brabant,Oosterhout,2018,0,135,0,25,15,0,5,15,85,5
0826,Noord-Brabant,Oosterhout,2019,0,155,0,25,25,0,0,25,80,5
0826,Noord-Brabant,Oosterhout,2020,0,145,0,20,45,5,0,15,80,5
0826,Noord-Brabant,Oosterhout,2021,0,125,0,20,15,0,5,15,65,5
0828,Noord-Brabant,Oss,2018,0,560,5,55,95,5,5,25,165,10
0828,Noord-Brabant,Oss,2019,0,740,0,60,100,5,10,25,215,15
0828,Noord-Brabant,Oss,2020,0,545,0,40,75,5,5,15,315,5
0828,Noord-Brabant,Oss,2021,0,605,0,35,75,0,0,10,170,5
0840,Noord-Brabant,Rucphen,2018,0,10,0,5,5,0,0,0,5,0
0840,Noord-Brabant,Rucphen,2019,5,15,0,5,10,0,0,0,10,0
0840,Noord-Brabant,Rucphen,2020,0,25,0,5,10,0,0,0,10,0
0840,Noord-Brabant,Rucphen,2021,0,35,0,10,5,0,0,0,5,0
0845,Noord-Brabant,Sint-Michielsgestel,2018,0,50,0,5,10,5,0,5,10,0
0845,Noord-Brabant,Sint-Michielsgestel,2019,0,35,0,10,5,0,0,0,15,0
0845,Noord-Brabant,Sint-Michielsgestel,2020,0,35,0,5,0,0,0,0,15,0
0845,Noord-Brabant,Sint-Michielsgestel,2021,0,50,0,0,5,0,0,0,10,0
0847,Noord-Brabant,Someren,2018,0,25,0,5,0,0,0,5,5,0
0847,Noord-Brabant,Someren,2019,0,45,0,5,0,0,0,0,10,0
0847,Noord-Brabant,Someren,2020,0,40,0,5,0,0,0,0,10,0
0847,Noord-Brabant,Someren,2021,0,50,0,0,0,0,0,0,15,0
0848,Noord-Brabant,Son en Breugel,2018,0,45,0,10,0,0,0,10,40,0
0848,Noord-Brabant,Son en Breugel,2019,0,15,0,10,5,0,0,0,40,0
0848,Noord-Brabant,Son en Breugel,2020,0,25,0,10,5,0,0,5,35,0
0848,Noord-Brabant,Son en Breugel,2021,0,45,0,10,0,0,0,0,30,0
0851,Noord-Brabant,Steenbergen,2018,5,25,5,10,0,0,0,0,15,0
0851,Noord-Brabant,Steenbergen,2019,0,20,0,15,10,0,0,0,20,0
0851,Noord-Brabant,Steenbergen,2020,0,15,0,5,5,0,0,5,30,0
0851,Noord-Brabant,Steenbergen,2021,0,20,0,10,10,0,0,5,10,0
0855,Noord-Brabant,Tilburg,2018,0,1865,5,80,300,20,10,265,850,45
0855,Noord-Brabant,Tilburg,2019,0,1685,0,85,320,20,20,235,790,80
0855,Noord-Brabant,Tilburg,2020,5,1485,5,75,290,25,15,155,625,50
0855,Noord-Brabant,Tilburg,2021,0,1615,0,85,350,15,20,110,495,30
0856,Noord-Brabant,Uden,2018,0,250,0,20,20,0,0,10,55,0
0856,Noord-Brabant,Uden,2019,0,140,0,20,20,0,0,15,40,0
0856,Noord-Brabant,Uden,2020,0,115,0,10,15,0,5,5,35,0
0856,Noord-Brabant,Uden,2021,0,170,0,5,25,0,0,10,30,0
0858,Noord-Brabant,Valkenswaard,2018,0,90,0,15,10,5,0,15,15,0
0858,Noord-Brabant,Valkenswaard,2019,0,90,0,10,10,0,5,15,20,0
0858,Noord-Brabant,Valkenswaard,2020,0,75,0,20,20,0,0,5,20,0
0858,Noord-Brabant,Valkenswaard,2021,0,100,0,5,10,0,0,5,20,5
0861,Noord-Brabant,Veldhoven,2018,0,105,0,5,20,0,5,10,50,5
0861,Noord-Brabant,Veldhoven,2019,0,125,0,15,45,5,0,10,45,5
0861,Noord-Brabant,Veldhoven,2020,0,145,0,25,35,5,0,5,45,5
0861,Noord-Brabant,Veldhoven,2021,0,150,0,20,15,5,0,5,25,5
0865,Noord-Brabant,Vught,2018,0,55,0,15,20,5,0,5,20,0
0865,Noord-Brabant,Vught,2019,0,40,0,5,15,5,0,5,15,0
0865,Noord-Brabant,Vught,2020,0,70,0,5,10,0,0,5,10,5
0865,Noord-Brabant,Vught,2021,0,60,0,5,15,0,0,5,20,0
0866,Noord-Brabant,Waalre,2018,0,40,0,25,5,0,0,0,15,0
0866,Noord-Brabant,Waalre,2019,0,20,0,15,10,0,0,5,20,0
0866,Noord-Brabant,Waalre,2020,0,35,0,10,5,5,0,0,10,0
0866,Noord-Brabant,Waalre,2021,0,25,0,10,5,0,0,5,10,0
0867,Noord-Brabant,Waalwijk,2018,0,90,0,40,10,0,5,15,60,0
0867,Noord-Brabant,Waalwijk,2019,0,60,5,10,15,0,0,10,40,5
0867,Noord-Brabant,Waalwijk,2020,0,45,5,20,25,0,5,5,45,0
0867,Noord-Brabant,Waalwijk,2021,0,115,0,20,10,0,0,5,65,5
0870,Noord-Brabant,Werkendam,2018,0,15,0,0,5,0,0,5,5,0
0873,Noord-Brabant,Woensdrecht,2018,0,20,0,10,5,0,0,5,20,0
0873,Noord-Brabant,Woensdrecht,2019,0,20,0,10,0,0,0,5,15,0
0873,Noord-Brabant,Woensdrecht,2020,0,15,0,10,0,0,0,5,20,0
0873,Noord-Brabant,Woensdrecht,2021,0,25,0,10,5,0,0,0,10,0
0874,Noord-Brabant,Woudrichem,2018,0,5,0,0,0,0,0,0,5,0
0879,Noord-Brabant,Zundert,2018,0,20,0,10,0,0,0,0,10,5
0879,Noord-Brabant,Zundert,2019,0,20,0,5,5,0,0,5,10,0
0879,Noord-Brabant,Zundert,2020,0,10,0,0,5,0,0,5,5,0
0879,Noord-Brabant,Zundert,2021,0,15,0,5,0,0,0,0,5,0
1652,Noord-Brabant,Gemert-Bakel,2018,0,70,0,5,10,0,0,10,20,0
